Ref_area;REF_AREA;date;obsValue
Europe;EU27;2012-01-01;124,7899103073390
Italie;ITA;2012-01-01;90,3165644085669
États-Unis;USA;2012-01-01;160,8886839320961
Allemagne;DEU;2012-01-01;129,9611459028145
France;FRA;2012-01-01;109,2557424450124
Europe;EU27;2012-02-01;124,0896242823150
Italie;ITA;2012-02-01;90,0372480318898
États-Unis;USA;2012-02-01;161,5889493402408
Allemagne;DEU;2012-02-01;129,8313469731564
France;FRA;2012-02-01;107,7271361309922
Europe;EU27;2012-03-01;125,3501235867429
Italie;ITA;2012-03-01;91,6200700747242
États-Unis;USA;2012-03-01;160,7098645813403
Allemagne;DEU;2012-03-01;131,2580978453118
France;FRA;2012-03-01;109,8039181919005
Europe;EU27;2012-04-01;123,3893512078037
Italie;ITA;2012-04-01;89,7579316552127
États-Unis;USA;2012-04-01;161,5086891323296
Allemagne;DEU;2012-04-01;129,0531758076579
France;FRA;2012-04-01;108,1066506967741
Europe;EU27;2012-05-01;125,2100767421483
Italie;ITA;2012-05-01;91,2476774808190
États-Unis;USA;2012-05-01;160,9333928580189
Allemagne;DEU;2012-05-01;131,5175660353675
France;FRA;2012-05-01;107,6534074079177
Europe;EU27;2012-06-01;123,8095176426130
Italie;ITA;2012-06-01;89,0129710174169
États-Unis;USA;2012-06-01;161,3802695290845
Allemagne;DEU;2012-06-01;129,8313469731564
France;FRA;2012-06-01;106,6729876041028
Europe;EU27;2012-07-01;124,6498505122316
Italie;ITA;2012-07-01;89,9440840896690
États-Unis;USA;2012-07-01;161,0141436539981
Allemagne;DEU;2012-07-01;131,6472352957652
France;FRA;2012-07-01;107,6428593570253
Europe;EU27;2012-08-01;125,4901833818503
Italie;ITA;2012-08-01;89,1992111768659
États-Unis;USA;2012-08-01;160,8376137142259
Allemagne;DEU;2012-08-01;131,3877671057095
France;FRA;2012-08-01;109,9092910676522
Europe;EU27;2012-09-01;122,9691718224816
Italie;ITA;2012-09-01;89,7579316552127
États-Unis;USA;2012-09-01;160,4706701923596
Allemagne;DEU;2012-09-01;129,8313469731564
France;FRA;2012-09-01;107,5163365629026
Europe;EU27;2012-10-01;122,1288389528630
Italie;ITA;2012-10-01;87,8957055107086
États-Unis;USA;2012-10-01;160,1339141896057
Allemagne;DEU;2012-10-01;128,1452705471316
France;FRA;2012-10-01;105,4817574688811
Europe;EU27;2012-11-01;121,2885060832443
Italie;ITA;2012-11-01;86,6852672892802
États-Unis;USA;2012-11-01;161,1406009049714
Allemagne;DEU;2012-11-01;127,2373523196793
France;FRA;2012-11-01;105,4395867919459
Europe;EU27;2012-12-01;121,8487323131610
Italie;ITA;2012-12-01;86,8714811312313
États-Unis;USA;2012-12-01;162,2908663948809
Allemagne;DEU;2012-12-01;128,1452705471316
France;FRA;2012-12-01;106,3883516797663
Europe;EU27;2013-01-01;121,2885060832443
Italie;ITA;2013-01-01;87,3370288948581
États-Unis;USA;2013-01-01;161,9100555836281
Allemagne;DEU;2013-01-01;126,8482537700041
France;FRA;2013-01-01;105,9139799991734
Europe;EU27;2013-02-01;121,2885060832443
Italie;ITA;2013-02-01;86,5921559820550
États-Unis;USA;2013-02-01;162,5631754784460
Allemagne;DEU;2013-02-01;127,6264638362806
France;FRA;2013-02-01;106,7362328561883
Europe;EU27;2013-03-01;121,9887921082684
Italie;ITA;2013-03-01;85,8472742967526
États-Unis;USA;2013-03-01;162,4161625874269
Allemagne;DEU;2013-03-01;129,4422873242593
France;FRA;2013-03-01;106,9154528515041
Europe;EU27;2013-04-01;122,6890651827796
Italie;ITA;2013-04-01;85,4748378403510
États-Unis;USA;2013-04-01;161,8710538322287
Allemagne;DEU;2013-04-01;129,7016777127587
France;FRA;2013-04-01;108,5178094152333
Europe;EU27;2013-05-01;122,9691718224816
Italie;ITA;2013-05-01;87,4301402020833
États-Unis;USA;2013-05-01;162,3993681225685
Allemagne;DEU;2013-05-01;129,0531758076579
France;FRA;2013-05-01;108,1699390021286
Europe;EU27;2013-06-01;123,5294110029110
Italie;ITA;2013-06-01;87,3370288948581
États-Unis;USA;2013-06-01;162,7485196505051
Allemagne;DEU;2013-06-01;131,1284285849142
France;FRA;2013-06-01;107,4952512244350
Europe;EU27;2013-07-01;122,6890651827796
Italie;ITA;2013-07-01;87,1508150529069
États-Unis;USA;2013-07-01;161,4509305638002
Allemagne;DEU;2013-07-01;128,7937724522324
France;FRA;2013-07-01;106,6097315887001
Europe;EU27;2013-08-01;123,3893512078037
Italie;ITA;2013-08-01;85,6610604548015
États-Unis;USA;2013-08-01;162,8441352649421
Allemagne;DEU;2013-08-01;131,7769045561629
France;FRA;2013-08-01;105,4817574688811
Europe;EU27;2013-09-01;123,6694578475056
Italie;ITA;2013-09-01;87,5232515093085
États-Unis;USA;2013-09-01;162,9968389775491
Allemagne;DEU;2013-09-01;131,1284285849142
France;FRA;2013-09-01;106,9049048006117
Europe;EU27;2013-10-01;123,2492914126963
Italie;ITA;2013-10-01;87,9887817279367
États-Unis;USA;2013-10-01;163,2078245526246
Allemagne;DEU;2013-10-01;130,2204844236097
France;FRA;2013-10-01;107,0208580172075
Europe;EU27;2013-11-01;124,9299571519336
Italie;ITA;2013-11-01;87,4301402020833
États-Unis;USA;2013-11-01;163,1518484540752
Allemagne;DEU;2013-11-01;133,2036554283183
France;FRA;2013-11-01;107,9168934138831
Europe;EU27;2013-12-01;124,9299571519336
Italie;ITA;2013-12-01;86,2197195256534
États-Unis;USA;2013-12-01;162,8849194863216
Allemagne;DEU;2013-12-01;133,4629939491136
France;FRA;2013-12-01;107,0735767450351
Europe;EU27;2014-01-01;125,0700169470409
Italie;ITA;2014-01-01;88,4543382640628
États-Unis;USA;2014-01-01;161,1603388982373
Allemagne;DEU;2014-01-01;132,6848487174673
France;FRA;2014-01-01;106,2513131247029
Europe;EU27;2014-02-01;126,1904694068743
Italie;ITA;2014-02-01;87,8025415684878
États-Unis;USA;2014-02-01;162,6609006215751
Allemagne;DEU;2014-02-01;132,8145179778649
France;FRA;2014-02-01;108,2015831548058
Europe;EU27;2014-03-01;125,3501235867429
Italie;ITA;2014-03-01;86,6852672892802
États-Unis;USA;2014-03-01;164,1159357722101
Allemagne;DEU;2014-03-01;133,3333246887160
France;FRA;2014-03-01;107,7587802836694
Europe;EU27;2014-04-01;127,3109089161949
Italie;ITA;2014-04-01;87,3370288948581
États-Unis;USA;2014-04-01;164,0611534379594
Allemagne;DEU;2014-04-01;132,9441872382626
France;FRA;2014-04-01;107,6322897794984
Europe;EU27;2014-05-01;125,6302431769576
Italie;ITA;2014-05-01;85,8472742967526
États-Unis;USA;2014-05-01;164,5416026858061
Allemagne;DEU;2014-05-01;131,6472352957652
France;FRA;2014-05-01;104,9124963835254
Europe;EU27;2014-06-01;125,0700169470409
Italie;ITA;2014-06-01;87,7094741237589
États-Unis;USA;2014-06-01;165,0560660396951
Allemagne;DEU;2014-06-01;131,7769045561629
France;FRA;2014-06-01;106,9154528515041
Europe;EU27;2014-07-01;126,6106358416836
Italie;ITA;2014-07-01;86,7783785965054
États-Unis;USA;2014-07-01;165,7579340355284
Allemagne;DEU;2014-07-01;134,5006073708157
France;FRA;2014-07-01;107,6322897794984
Europe;EU27;2014-08-01;124,0896242823150
Italie;ITA;2014-08-01;85,2886239983999
États-Unis;USA;2014-08-01;164,8259802358421
Allemagne;DEU;2014-08-01;129,3125791630835
France;FRA;2014-08-01;105,7980052559431
Europe;EU27;2014-09-01;125,4901833818503
Italie;ITA;2014-09-01;85,9403856039778
États-Unis;USA;2014-09-01;164,8487108163222
Allemagne;DEU;2014-09-01;132,4253805274116
France;FRA;2014-09-01;107,5057885120101
Europe;EU27;2014-10-01;125,4901833818503
Italie;ITA;2014-10-01;85,8472742967526
États-Unis;USA;2014-10-01;164,6513308836636
Allemagne;DEU;2014-10-01;132,6848487174673
France;FRA;2014-10-01;106,1248118572147
Europe;EU27;2014-11-01;125,4901833818503
Italie;ITA;2014-11-01;86,3128308328786
États-Unis;USA;2014-11-01;165,7729787362778
Allemagne;DEU;2014-11-01;132,8145179778649
France;FRA;2014-11-01;104,5329818177435
Europe;EU27;2014-12-01;127,0308022764929
Italie;ITA;2014-12-01;87,2439263601321
États-Unis;USA;2014-12-01;165,4173023870380
Allemagne;DEU;2014-12-01;135,0194140816667
France;FRA;2014-12-01;107,8009724872390
Europe;EU27;2015-01-01;126,1904694068743
Italie;ITA;2015-01-01;86,7783785965054
États-Unis;USA;2015-01-01;164,4806062360284
Allemagne;DEU;2015-01-01;131,5175660353675
France;FRA;2015-01-01;107,0524914065675
Europe;EU27;2015-02-01;128,9915876059449
Italie;ITA;2015-02-01;87,1508150529069
États-Unis;USA;2015-02-01;163,2104246693845
Allemagne;DEU;2015-02-01;132,5551794570696
France;FRA;2015-02-01;107,4320059723495
Europe;EU27;2015-03-01;129,4117540407542
Italie;ITA;2015-03-01;87,3370288948581
États-Unis;USA;2015-03-01;163,8235452837316
Allemagne;DEU;2015-03-01;132,4253805274116
France;FRA;2015-03-01;108,1171987476665
Europe;EU27;2015-04-01;128,7114809662429
Italie;ITA;2015-04-01;87,6163628165337
États-Unis;USA;2015-04-01;163,7717064778884
Allemagne;DEU;2015-04-01;133,7224621391694
France;FRA;2015-04-01;107,3687499569467
Europe;EU27;2015-05-01;129,6918736309689
Italie;ITA;2015-05-01;88,4543382640628
États-Unis;USA;2015-05-01;163,7921476473849
Allemagne;DEU;2015-05-01;134,2412688500204
France;FRA;2015-05-01;108,5072613643409
Europe;EU27;2015-06-01;130,2521128113983
Italie;ITA;2015-06-01;88,0819456701575
États-Unis;USA;2015-06-01;163,1965573799981
Allemagne;DEU;2015-06-01;133,8521313995670
France;FRA;2015-06-01;108,2437753583754
Europe;EU27;2015-07-01;130,5322324016130
Italie;ITA;2015-07-01;88,2680981046138
États-Unis;USA;2015-07-01;164,3937721480072
Allemagne;DEU;2015-07-01;135,7976889825735
France;FRA;2015-07-01;106,8100261591662
Europe;EU27;2015-08-01;129,8318686735127
Italie;ITA;2015-08-01;86,4059421401038
États-Unis;USA;2015-08-01;163,8941899655117
Allemagne;DEU;2015-08-01;132,4253805274116
France;FRA;2015-08-01;108,4439730589864
Europe;EU27;2015-09-01;129,9719932211836
Italie;ITA;2015-09-01;87,9887817279367
États-Unis;USA;2015-09-01;163,4251387137762
Allemagne;DEU;2015-09-01;132,5551794570696
France;FRA;2015-09-01;109,5930648072247
Europe;EU27;2015-10-01;130,1119882637273
Italie;ITA;2015-10-01;88,2680981046138
États-Unis;USA;2015-10-01;163,2394674830052
Allemagne;DEU;2015-10-01;133,9818006599646
France;FRA;2015-10-01;108,5810977205877
Europe;EU27;2015-11-01;129,8318686735127
Italie;ITA;2015-11-01;89,0129710174169
États-Unis;USA;2015-11-01;162,7860496377007
Allemagne;DEU;2015-11-01;132,2957112670139
France;FRA;2015-11-01;107,6428593570253
Europe;EU27;2015-12-01;130,5322324016130
Italie;ITA;2015-12-01;87,3370288948581
États-Unis;USA;2015-12-01;162,3386660256316
Allemagne;DEU;2015-12-01;133,0739861679207
France;FRA;2015-12-01;108,7708550034787
Europe;EU27;2016-01-01;133,7535429365184
Italie;ITA;2016-01-01;90,1303242491179
États-Unis;USA;2016-01-01;162,9978201536849
Allemagne;DEU;2016-01-01;135,2788822717225
France;FRA;2016-01-01;109,9409352203294
Europe;EU27;2016-02-01;131,5125862148008
Italie;ITA;2016-02-01;89,1992111768659
États-Unis;USA;2016-02-01;162,3946421241809
Allemagne;DEU;2016-02-01;135,1492130113248
France;FRA;2016-02-01;108,6231822909850
Europe;EU27;2016-03-01;129,9719932211836
Italie;ITA;2016-03-01;88,7336546407398
États-Unis;USA;2016-03-01;162,2920111003727
Allemagne;DEU;2016-03-01;133,8521313995670
France;FRA;2016-03-01;107,3054939415440
Europe;EU27;2016-04-01;132,2128204377740
Italie;ITA;2016-04-01;90,5028045680158
États-Unis;USA;2016-04-01;162,0211574280757
Allemagne;DEU;2016-04-01;134,8897448212691
France;FRA;2016-04-01;109,2346463432275
Europe;EU27;2016-05-01;130,2521128113983
Italie;ITA;2016-05-01;88,6405784235117
États-Unis;USA;2016-05-01;161,9169074636434
Allemagne;DEU;2016-05-01;132,4253805274116
France;FRA;2016-05-01;107,9801817192376
Europe;EU27;2016-06-01;131,7927058050155
Italie;ITA;2016-06-01;87,8957055107086
États-Unis;USA;2016-06-01;162,2944476877767
Allemagne;DEU;2016-06-01;135,1492130113248
France;FRA;2016-06-01;106,9576127651220
Europe;EU27;2016-07-01;131,7927058050155
Italie;ITA;2016-07-01;89,7579316552127
États-Unis;USA;2016-07-01;162,3602028418131
Allemagne;DEU;2016-07-01;133,2036554283183
France;FRA;2016-07-01;107,5479591889453
Europe;EU27;2016-08-01;131,6527107624718
Italie;ITA;2016-08-01;90,9683611041418
États-Unis;USA;2016-08-01;161,8017173852964
Allemagne;DEU;2016-08-01;135,2788822717225
France;FRA;2016-08-01;109,4349516770110
Europe;EU27;2016-09-01;131,7927058050155
Italie;ITA;2016-09-01;89,7579316552127
États-Unis;USA;2016-09-01;162,1110658679893
Allemagne;DEU;2016-09-01;134,8897448212691
France;FRA;2016-09-01;108,4228769572016
Europe;EU27;2016-10-01;133,0531792084180
Italie;ITA;2016-10-01;89,8510078724408
États-Unis;USA;2016-10-01;162,3478073166304
Allemagne;DEU;2016-10-01;136,0570275033688
France;FRA;2016-10-01;107,3265792800116
Europe;EU27;2016-11-01;133,3332987986327
Italie;ITA;2016-11-01;90,6889570024721
États-Unis;USA;2016-11-01;162,2306548860119
Allemagne;DEU;2016-11-01;135,5382207925178
France;FRA;2016-11-01;110,3204497861114
Europe;EU27;2016-12-01;133,1933037560890
Italie;ITA;2016-12-01;92,0856266108502
États-Unis;USA;2016-12-01;162,2791249871221
Allemagne;DEU;2016-12-01;132,5551794570696
France;FRA;2016-12-01;109,1819060887655
Europe;EU27;2017-01-01;132,2128204377740
Italie;ITA;2017-01-01;88,7336546407398
États-Unis;USA;2017-01-01;162,5522353645315
Allemagne;DEU;2017-01-01;134,7600755608714
France;FRA;2017-01-01;108,2542157760955
Europe;EU27;2017-02-01;134,0336625267331
Italie;ITA;2017-02-01;90,6889570024721
États-Unis;USA;2017-02-01;162,4101283541915
Allemagne;DEU;2017-02-01;136,1868264330269
France;FRA;2017-02-01;108,9289681336925
Europe;EU27;2017-03-01;134,1736575692768
Italie;ITA;2017-03-01;92,0856266108502
États-Unis;USA;2017-03-01;161,8206377317824
Allemagne;DEU;2017-03-01;135,7976889825735
France;FRA;2017-03-01;111,1953998443194
Europe;EU27;2017-04-01;134,8738917922499
Italie;ITA;2017-04-01;91,5269938574960
États-Unis;USA;2017-04-01;163,6073594751362
Allemagne;DEU;2017-04-01;137,7432465655800
France;FRA;2017-04-01;109,5614206545475
Europe;EU27;2017-05-01;135,5742555203503
Italie;ITA;2017-05-01;92,4581069297481
États-Unis;USA;2017-05-01;163,3779768475138
Allemagne;DEU;2017-05-01;138,0025850863753
France;FRA;2017-05-01;112,2074745641287
Europe;EU27;2017-06-01;135,0140163399209
Italie;ITA;2017-06-01;93,2960560597793
États-Unis;USA;2017-06-01;163,4582697612962
Allemagne;DEU;2017-06-01;138,0025850863753
France;FRA;2017-06-01;111,1953998443194
Europe;EU27;2017-07-01;136,6947338812091
Italie;ITA;2017-07-01;94,4134092914803
États-Unis;USA;2017-07-01;162,8449365587863
Allemagne;DEU;2017-07-01;139,0401985080774
France;FRA;2017-07-01;111,3219764550283
Europe;EU27;2017-08-01;137,8150827369406
Italie;ITA;2017-08-01;95,8099911748657
États-Unis;USA;2017-08-01;162,5284254903019
Allemagne;DEU;2017-08-01;142,0233695127859
France;FRA;2017-08-01;111,5117337379193
Europe;EU27;2017-09-01;137,5349631467259
Italie;ITA;2017-09-01;93,4822962192283
États-Unis;USA;2017-09-01;162,5661026539179
Allemagne;DEU;2017-09-01;140,8560868306862
France;FRA;2017-09-01;112,6397293843727
Europe;EU27;2017-10-01;138,0952023271553
Italie;ITA;2017-10-01;93,7616125959053
États-Unis;USA;2017-10-01;164,2845345382176
Allemagne;DEU;2017-10-01;138,6510610576240
France;FRA;2017-10-01;114,0206629858992
Europe;EU27;2017-11-01;141,0363932718460
Italie;ITA;2017-11-01;94,8789658276064
États-Unis;USA;2017-11-01;164,4202639036747
Allemagne;DEU;2017-11-01;143,7094589057367
France;FRA;2017-11-01;113,6727925727945
Europe;EU27;2017-12-01;141,5966324522754
Italie;ITA;2017-12-01;98,1377738554959
États-Unis;USA;2017-12-01;164,0276299199851
Allemagne;DEU;2017-12-01;142,8015147444323
France;FRA;2017-12-01;114,8850649932148
Europe;EU27;2018-01-01;139,6357953207725
Italie;ITA;2018-01-01;95,6238387404095
États-Unis;USA;2018-01-01;163,3478056813369
Allemagne;DEU;2018-01-01;142,2827080335812
France;FRA;2018-01-01;111,5328298397041
Europe;EU27;2018-02-01;137,1148485139675
Italie;ITA;2018-02-01;93,4822962192283
États-Unis;USA;2018-02-01;165,0169825236177
Allemagne;DEU;2018-02-01;139,2996666981331
France;FRA;2018-02-01;110,9741060419235
Europe;EU27;2018-03-01;137,2548435565112
Italie;ITA;2018-03-01;95,0651182620626
États-Unis;USA;2018-03-01;164,8431508182191
Allemagne;DEU;2018-03-01;141,3748935415372
France;FRA;2018-03-01;112,4288759996969
Europe;EU27;2018-04-01;137,9552072846116
Italie;ITA;2018-04-01;94,0409289725824
États-Unis;USA;2018-04-01;165,9554774975429
Allemagne;DEU;2018-04-01;140,8560868306862
France;FRA;2018-04-01;113,0085882660899
Europe;EU27;2018-05-01;139,9159149109872
Italie;ITA;2018-05-01;94,5064855087085
États-Unis;USA;2018-05-01;164,5278662199045
Allemagne;DEU;2018-05-01;143,1906521948856
France;FRA;2018-05-01;111,2059478952118
Europe;EU27;2018-06-01;139,6357953207725
Italie;ITA;2018-06-01;95,2513584215116
États-Unis;USA;2018-06-01;165,5805046842984
Allemagne;DEU;2018-06-01;142,4125069632393
France;FRA;2018-06-01;113,5884081656552
Europe;EU27;2018-07-01;137,6750876943969
Italie;ITA;2018-07-01;94,3202453492595
États-Unis;USA;2018-07-01;165,6361046653290
Allemagne;DEU;2018-07-01;139,6886744793260
France;FRA;2018-07-01;112,5764410790182
Europe;EU27;2018-08-01;139,6357953207725
Italie;ITA;2018-08-01;94,8789658276064
États-Unis;USA;2018-08-01;166,1665938961033
Allemagne;DEU;2018-08-01;141,2450946118792
France;FRA;2018-08-01;113,0718765714443
Europe;EU27;2018-09-01;138,6554415075847
Italie;ITA;2018-09-01;94,9720420448345
États-Unis;USA;2018-09-01;166,1822927142766
Allemagne;DEU;2018-09-01;140,2074811901771
France;FRA;2018-09-01;111,9649770267757
Europe;EU27;2018-10-01;139,6357953207725
Italie;ITA;2018-10-01;94,7858018853855
États-Unis;USA;2018-10-01;165,3947353359138
Allemagne;DEU;2018-10-01;140,0778119297794
France;FRA;2018-10-01;113,6833406236869
Europe;EU27;2018-11-01;137,2548435565112
Italie;ITA;2018-11-01;92,9236634658741
États-Unis;USA;2018-11-01;164,9577848967558
Allemagne;DEU;2018-11-01;137,3541091151266
France;FRA;2018-11-01;112,1863784623439
Europe;EU27;2018-12-01;138,2353268748263
Italie;ITA;2018-12-01;93,3891322770075
États-Unis;USA;2018-12-01;165,4740470735604
Allemagne;DEU;2018-12-01;138,7808599872820
France;FRA;2018-12-01;113,7465212958690
Europe;EU27;2019-01-01;139,0756856454704
Italie;ITA;2019-01-01;93,6685363786772
États-Unis;USA;2019-01-01;164,0402216803949
Allemagne;DEU;2019-01-01;138,5213917972263
France;FRA;2019-01-01;113,9047420592551
Europe;EU27;2019-02-01;139,0756856454704
Italie;ITA;2019-02-01;94,3202453492595
États-Unis;USA;2019-02-01;163,2285273690906
Allemagne;DEU;2019-02-01;138,0025850863753
France;FRA;2019-02-01;114,5371945801101
Europe;EU27;2019-03-01;139,2156806880141
Italie;ITA;2019-03-01;93,5753724364564
États-Unis;USA;2019-03-01;162,7243663646279
Allemagne;DEU;2019-03-01;139,4293359585307
France;FRA;2019-03-01;114,2842566250370
Europe;EU27;2019-04-01;138,9355610977994
Italie;ITA;2019-04-01;92,0856266108502
États-Unis;USA;2019-04-01;161,7395598770913
Allemagne;DEU;2019-04-01;137,4837783755243
France;FRA;2019-04-01;114,2104202687902
Europe;EU27;2019-05-01;139,4958002782288
Italie;ITA;2019-05-01;94,1340929148032
États-Unis;USA;2019-05-01;161,8177105563105
Allemagne;DEU;2019-05-01;138,2620532764310
France;FRA;2019-05-01;115,4226926892105
Europe;EU27;2019-06-01;137,1148485139675
Italie;ITA;2019-06-01;93,8546888131335
États-Unis;USA;2019-06-01;162,5068886741203
Allemagne;DEU;2019-06-01;136,7056331438779
France;FRA;2019-06-01;112,3233954907728
Europe;EU27;2019-07-01;137,2548435565112
Italie;ITA;2019-07-01;93,8546888131335
États-Unis;USA;2019-07-01;161,3956085826747
Allemagne;DEU;2019-07-01;136,1868264330269
France;FRA;2019-07-01;113,3038260579049
Europe;EU27;2019-08-01;137,5349631467259
Italie;ITA;2019-08-01;92,5511831469762
États-Unis;USA;2019-08-01;162,4661044527408
Allemagne;DEU;2019-08-01;136,5758342142198
France;FRA;2019-08-01;111,8807002528088
Europe;EU27;2019-09-01;138,0952023271553
Italie;ITA;2019-09-01;93,1098159003304
États-Unis;USA;2019-09-01;161,4142182233844
Allemagne;DEU;2019-09-01;135,2788822717225
France;FRA;2019-09-01;113,7887134994386
Europe;EU27;2019-10-01;138,7955660552557
Italie;ITA;2019-10-01;92,2718667702991
États-Unis;USA;2019-10-01;159,9018987393522
Allemagne;DEU;2019-10-01;134,3709381104181
France;FRA;2019-10-01;113,6833406236869
Europe;EU27;2019-11-01;136,6947338812091
Italie;ITA;2019-11-01;92,7374233064252
États-Unis;USA;2019-11-01;161,2921762650222
Allemagne;DEU;2019-11-01;134,6304063004737
France;FRA;2019-11-01;112,2602148185907
Europe;EU27;2019-12-01;134,5937722020352
Italie;ITA;2019-12-01;90,5028045680158
États-Unis;USA;2019-12-01;161,4664167938107
Allemagne;DEU;2019-12-01;131,3877671057095
France;FRA;2019-12-01;110,0885002996507
Europe;EU27;2020-01-01;138,2353268748263
Italie;ITA;2020-01-01;93,8546888131335
États-Unis;USA;2020-01-01;161,1376573765640
Allemagne;DEU;2020-01-01;135,6680197221758
France;FRA;2020-01-01;111,7014910208102
Europe;EU27;2020-02-01;NA
Italie;ITA;2020-02-01;NA
États-Unis;USA;2020-02-01;NA
Allemagne;DEU;2020-02-01;NA
France;FRA;2020-02-01;NA
Europe;EU27;2020-03-01;NA
Italie;ITA;2020-03-01;NA
États-Unis;USA;2020-03-01;NA
Allemagne;DEU;2020-03-01;NA
France;FRA;2020-03-01;NA
Europe;EU27;2020-04-01;NA
Italie;ITA;2020-04-01;NA
États-Unis;USA;2020-04-01;NA
Allemagne;DEU;2020-04-01;NA
France;FRA;2020-04-01;NA
Europe;EU27;2020-05-01;NA
Italie;ITA;2020-05-01;NA
États-Unis;USA;2020-05-01;NA
Allemagne;DEU;2020-05-01;NA
France;FRA;2020-05-01;NA
Europe;EU27;2020-06-01;122,4089585430777
Italie;ITA;2020-06-01;79,9813584390566
États-Unis;USA;2020-06-01;146,3162069038823
Allemagne;DEU;2020-06-01;119,0661401403125
France;FRA;2020-06-01;97,9232502290434
Europe;EU27;2020-07-01;128,7114809662429
Italie;ITA;2020-07-01;86,4059421401038
États-Unis;USA;2020-07-01;151,5501601770042
Allemagne;DEU;2020-07-01;122,1789933723447
France;FRA;2020-07-01;102,5300361130820
Europe;EU27;2020-08-01;129,6918736309689
Italie;ITA;2020-08-01;91,4338299152752
États-Unis;USA;2020-08-01;153,8030387024927
Allemagne;DEU;2020-08-01;121,4007833060682
France;FRA;2020-08-01;102,9622586433743
Europe;EU27;2020-09-01;130,5322324016130
Italie;ITA;2020-09-01;88,0819456701575
États-Unis;USA;2020-09-01;153,8547793907223
Allemagne;DEU;2020-09-01;124,7730139596739
France;FRA;2020-09-01;105,4712094179887
Europe;EU27;2020-10-01;134,4537771594915
Italie;ITA;2020-10-01;90,5958807852440
États-Unis;USA;2020-10-01;155,1141843728077
Allemagne;DEU;2020-10-01;129,7016777127587
France;FRA;2020-10-01;106,9576127651220
Europe;EU27;2020-11-01;138,3753219173700
Italie;ITA;2020-11-01;89,0129710174169
États-Unis;USA;2020-11-01;156,0303085308359
Allemagne;DEU;2020-11-01;131,6472352957652
France;FRA;2020-11-01;106,7573181946559
Europe;EU27;2020-12-01;138,7955660552557
Italie;ITA;2020-12-01;89,0129710174169
États-Unis;USA;2020-12-01;157,0032264341933
Allemagne;DEU;2020-12-01;131,5175660353675
France;FRA;2020-12-01;104,8387030805475
Europe;EU27;2021-01-01;140,6162786390876
Italie;ITA;2021-01-01;92,1787905530710
États-Unis;USA;2021-01-01;158,6372608178757
Allemagne;DEU;2021-01-01;132,4253805274116
France;FRA;2021-01-01;108,0750065440969
Europe;EU27;2021-02-01;138,6554415075847
Italie;ITA;2021-02-01;90,9683611041418
États-Unis;USA;2021-02-01;152,4037997681154
Allemagne;DEU;2021-02-01;130,2204844236097
France;FRA;2021-02-01;103,9321088696623
Europe;EU27;2021-03-01;139,9159149109872
Italie;ITA;2021-03-01;91,3407536980471
États-Unis;USA;2021-03-01;156,9927932612823
Allemagne;DEU;2021-03-01;132,0363727462186
France;FRA;2021-03-01;105,5766361103266
Europe;EU27;2021-04-01;141,4566374097317
Italie;ITA;2021-04-01;92,4581069297481
États-Unis;USA;2021-04-01;157,1841716665767
Allemagne;DEU;2021-04-01;131,6472352957652
France;FRA;2021-04-01;105,1865842569695
Europe;EU27;2021-05-01;139,3556757305579
Italie;ITA;2021-05-01;91,3407536980471
États-Unis;USA;2021-05-01;158,8523019209794
Allemagne;DEU;2021-05-01;129,5719825185090
France;FRA;2021-05-01;104,3432352981697
Europe;EU27;2021-06-01;137,9552072846116
Italie;ITA;2021-06-01;93,0167396831022
États-Unis;USA;2021-06-01;158,7614286578655
Allemagne;DEU;2021-06-01;127,3670604808551
France;FRA;2021-06-01;105,1127909539915
Europe;EU27;2021-07-01;141,5966324522754
Italie;ITA;2021-07-01;94,2271691320314
États-Unis;USA;2021-07-01;160,3766898714823
Allemagne;DEU;2021-07-01;130,2204844236097
France;FRA;2021-07-01;105,8296386453031
Europe;EU27;2021-08-01;137,3949681041822
Italie;ITA;2021-08-01;92,8304995236533
États-Unis;USA;2021-08-01;159,9214895561977
Allemagne;DEU;2021-08-01;122,5680919220200
France;FRA;2021-08-01;105,8296386453031
Europe;EU27;2021-09-01;137,9552072846116
Italie;ITA;2021-09-01;93,5753724364564
États-Unis;USA;2021-09-01;158,4940091020439
Allemagne;DEU;2021-09-01;122,6978000831958
France;FRA;2021-09-01;104,1429407277036
Europe;EU27;2021-10-01;138,9355610977994
Italie;ITA;2021-10-01;93,2029798425512
États-Unis;USA;2021-10-01;160,6140854375473
Allemagne;DEU;2021-10-01;127,7561590305304
France;FRA;2021-10-01;106,7467809070807
Europe;EU27;2021-11-01;140,4761540914166
Italie;ITA;2021-11-01;94,7858018853855
États-Unis;USA;2021-11-01;161,9921309673906
Allemagne;DEU;2021-11-01;129,0531758076579
France;FRA;2021-11-01;104,8281550296551
Europe;EU27;2021-12-01;146,3585359807980
Italie;ITA;2021-12-01;92,8304995236533
États-Unis;USA;2021-12-01;161,9107097010520
Allemagne;DEU;2021-12-01;130,6096218740632
France;FRA;2021-12-01;105,4395867919459
Europe;EU27;2022-01-01;143,5574695837783
Italie;ITA;2022-01-01;89,9440840896690
États-Unis;USA;2022-01-01;160,9952233075120
Allemagne;DEU;2022-01-01;130,3501536840074
France;FRA;2022-01-01;107,9590856174528
Europe;EU27;2022-02-01;144,2577038067514
